Date,Opening,Highest,Lowest,Closing,Wolumen
2023-11-27,116.25,116.9,114.8,114.95,281234
2023-11-28,114.6,117.4,113.9,117.4,358463
2023-11-29,117.45,119.25,115.6,117.25,468073
2023-11-30,117.25,117.35,115,115.3,1190127
2023-12-01,115.65,121.4,115.6,121.4,938782
2023-12-04,120.05,122.1,118.9,120.2,471382
2023-12-05,119.5,121.8,118.6,118.8,672322
2023-12-06,120,121,118.6,119.4,346628
2023-12-07,118.9,119,116.5,117.25,398315
2023-12-08,118.4,119.4,117.15,117.95,602576
2023-12-11,117.8,118.95,117.15,118.45,533455
2023-12-12,118.5,119.5,115.15,115.65,558459
2023-12-13,115.45,116.6,114.6,115.6,591271
2023-12-14,117.9,122.1,117.9,121.5,1152537
2023-12-15,121.7,125.3,121.5,123.3,2030034
2023-12-18,122.6,124.9,122.5,124.2,482148
2023-12-19,123.55,127,123.4,126.1,474447
2023-12-20,127,128.4,123.8,123.95,500296
2023-12-21,123.95,124.55,122.9,123.9,354356
2023-12-22,124.45,125.65,123.8,123.8,188580
2023-12-27,125,126.45,124.7,125.6,539071
2023-12-28,125.75,126.7,124.6,124.7,420054
2023-12-29,125,125.25,122.7,122.7,474559
2024-01-02,123.1,123.85,119,120.15,470629
2024-01-03,119.9,120.15,115.8,117.2,643158
2024-01-04,118,118.5,115.2,116.25,708352
2024-01-05,116,116.7,113.65,115.85,496019
2024-01-08,116,116,113.3,114.95,416631
2024-01-09,115.9,116.6,114.2,114.5,299818
2024-01-10,114.45,114.8,112.1,112.45,483197
2024-01-11,114.1,114.25,110.6,110.85,728012
2024-01-12,112,112.85,110.7,111.05,407524
2024-01-15,111.9,112.2,108.8,109.15,650482
2024-01-16,109,111.05,108.35,110.3,510318
2024-01-17,108.9,109,105.8,105.9,1077959
2024-01-18,108,108,105.8,106,543082
2024-01-19,107.5,108.3,106.5,107.1,402361
2024-01-22,108.05,108.5,105.4,105.75,524180
2024-01-23,107.1,108.7,105.7,108.1,566389
2024-01-24,110.3,114.4,110.2,113,1015636
2024-01-25,113,113.6,111.1,111.85,547101
2024-01-26,111.25,114.2,110.5,113.35,416980
2024-01-29,113.35,113.95,112.4,113.55,303176
2024-01-30,113.7,113.8,111.05,111.05,502294
2024-01-31,111.2,112.8,110.5,112.45,412514
2024-02-01,110.5,112.7,110.5,111.85,555726
2024-02-02,111.95,113.25,110.8,111.05,573026
2024-02-05,112,112.05,109.2,109.25,607400
2024-02-06,110.25,111.85,109.25,111.2,305863
2024-02-07,111.5,111.95,110.3,110.85,300607
2024-02-08,111,111.35,109.4,109.75,408178
2024-02-09,109.1,109.85,108,108.2,439207
2024-02-12,109,111.6,108.55,111.15,356015
2024-02-13,111.8,111.85,109.2,109.3,598979
2024-02-14,109.3,110.35,108.25,110.1,340641
2024-02-15,110.55,110.8,109.2,110.4,358467
2024-02-16,111.45,113.7,111.45,113.45,1038332
2024-02-19,113.2,113.5,112,112,338606
2024-02-20,111.8,113.25,110.65,111.75,623702
2024-02-21,113.3,113.35,110.5,111.4,711240
2024-02-22,112.85,113.2,111.15,111.5,531980
2024-02-23,111.7,112.2,110,111.35,656444
2024-02-26,110.9,111,109.6,110,460387
2024-02-27,110.55,112.1,110.45,111.3,426195
2024-02-28,110.8,110.95,108,108.05,712298
2024-02-29,108.6,109.25,107.45,107.8,1437596
2024-03-01,108.8,109.4,107.6,109.1,381633
2024-03-04,109.95,110.4,107.4,107.5,446677
2024-03-05,107.2,107.8,106.15,106.15,607457
2024-03-06,106.35,108.7,106.25,108.2,294245
2024-03-07,108.2,111.3,107.6,110.45,683237
2024-03-08,110.9,111.15,109,109.8,558583
2024-03-11,109.2,111,108.45,111,314836
2024-03-12,111.4,112.8,110.6,112.8,1093084
2024-03-13,112.9,115.95,112.55,115.95,1660234
